Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Critical adapted distance,Fitness_Velocity at critical distance,Critical
449,0.850000,2.000000,1.458333,-0.167890,-2.819017,0
450,0.587500,1.312500,1.666667,-0.329287,-2.679210,0
451,0.662500,1.687500,2.083333,-0.319957,-2.783232,0
452,0.887500,1.500000,0.416667,-0.106710,-2.979097,0
453,0.737500,1.500000,1.875000,-0.842044,-2.076902,1
454,0.550000,0.625000,0.208333,-0.788621,-2.095187,1
455,0.775000,1.312500,1.458333,-0.731986,-2.103084,1
456,0.400000,1.625000,4.583333,-0.994469,-1.318540,1
457,0.475000,0.875000,1.875000,-0.991121,-1.515945,1
458,0.512500,1.062500,2.291667,-0.982463,-1.594111,1
459,0.625000,1.562500,2.500000,-0.982238,-1.870389,1
460,0.812500,1.875000,1.875000,-0.620973,-2.230176,1
461,0.887500,1.500000,0.625000,-0.344643,-2.460872,0
462,0.850000,0.937500,0.208333,-0.376839,-2.365919,0
463,0.475000,0.875000,0.416667,-0.261891,-2.795384,0
464,0.775000,1.500000,1.041667,-0.226796,-2.806323,0
465,1.000000,1.062500,0.208333,-0.140210,-2.925501,0
466,0.587500,1.250000,1.458333,-0.320101,-2.679210,0
467,0.550000,1.000000,0.625000,-0.289019,-2.752452,0
468,0.700000,1.687500,1.875000,-0.296845,-2.705062,0
469,0.925000,1.500000,0.208333,-0.071285,-2.971776,0
470,0.925000,1.812500,0.833333,-0.096517,-2.971572,0
471,0.737500,1.687500,2.083333,-0.824187,-2.076902,1
472,0.775000,1.625000,1.875000,-0.703289,-2.103084,1
473,0.400000,1.750000,4.583333,-0.994426,-1.318540,1
474,0.475000,1.937500,3.958333,-0.991058,-1.515945,1
475,0.512500,1.625000,3.333333,-0.982202,-1.594111,1
476,0.625000,1.750000,2.708333,-0.980787,-1.870389,1
477,0.587500,2.000000,3.125000,-0.981154,-1.773916,1
478,0.812500,1.437500,1.458333,-0.597582,-2.230176,0
479,0.400000,0.750000,0.208333,-0.343416,-2.431632,0
480,0.850000,1.000000,0.416667,-0.362661,-2.365919,0
481,0.962500,1.750000,1.250000,-0.260150,-2.778323,0
482,1.000000,1.250000,0.625000,-0.101420,-2.925501,0
483,0.925000,1.437500,1.041667,-0.315076,-2.646767,0
484,0.925000,1.937500,0.000000,-0.266798,-2.674602,0
485,0.362500,0.937500,2.500000,-0.793415,-2.006167,1
486,0.662500,1.375000,2.083333,-0.804631,-1.937700,1
487,0.737500,1.937500,2.291667,-0.758710,-2.076902,1
488,0.775000,1.875000,2.083333,-0.699112,-2.103084,1
489,0.400000,1.562500,4.375000,-0.994386,-1.318540,1
490,0.475000,0.750000,1.250000,-0.991041,-1.515945,1
491,0.325000,1.000000,3.750000,-0.981855,-1.558487,1
492,0.362500,1.125000,3.750000,-0.972114,-1.826728,1
493,0.625000,2.000000,2.916667,-0.944574,-1.870389,1
494,0.587500,1.375000,2.500000,-0.979570,-1.773916,1
495,0.512500,1.875000,3.541667,-0.980036,-1.594111,1
496,0.812500,1.187500,1.041667,-0.555171,-2.230176,0
497,0.850000,1.562500,1.458333,-0.349227,-2.365919,0
498,0.475000,0.937500,0.833333,-0.254030,-2.689316,0
499,0.962500,1.500000,1.041667,-0.191933,-2.778323,0
500,1.000000,1.562500,1.041667,-0.087127,-2.925501,0
501,0.925000,1.625000,1.250000,-0.310849,-2.646767,0
502,0.887500,1.812500,0.000000,-0.314595,-2.525355,0
503,0.362500,1.187500,3.750000,-0.787459,-1.945895,1
504,0.662500,2.000000,2.708333,-0.787621,-1.937700,1
505,0.700000,2.000000,2.500000,-0.741315,-2.005051,1
506,0.775000,1.437500,1.666667,-0.667670,-2.103084,1
507,0.400000,1.125000,3.541667,-0.994286,-1.318540,1
508,0.475000,1.375000,3.333333,-0.991034,-1.515945,1
509,0.625000,1.375000,2.291667,-0.937944,-1.870389,1
510,0.587500,1.250000,2.291667,-0.978752,-1.773916,1
511,0.550000,1.812500,3.125000,-0.979108,-1.693341,1
512,0.512500,1.187500,2.708333,-0.979453,-1.594111,1
513,0.812500,0.937500,0.416667,-0.427598,-2.230176,0
514,0.437500,0.875000,0.833333,-0.324716,-2.326451,0
515,0.625000,1.687500,2.291667,-0.322085,-2.352056,0
516,0.812500,1.875000,0.416667,-0.333826,-2.243945,0
517,0.625000,1.125000,0.625000,-0.191240,-2.738133,0
518,0.700000,1.125000,0.208333,-0.175860,-2.777833,0
519,0.962500,1.687500,1.250000,-0.129335,-2.778323,0
520,1.000000,1.375000,0.833333,-0.078889,-2.925501,0
521,0.700000,1.812500,2.083333,-0.310168,-2.622974,0
522,0.925000,1.875000,1.458333,-0.299212,-2.646767,0
523,0.662500,1.250000,1.875000,-0.780235,-1.937700,1
524,0.700000,1.500000,2.083333,-0.680607,-2.005051,1
525,0.775000,1.187500,1.250000,-0.622376,-2.103084,1
526,0.737500,1.312500,1.666667,-0.623928,-2.076902,1
527,0.325000,0.562500,1.666667,-0.994229,-1.116973,1
528,0.400000,0.937500,2.916667,-0.994195,-1.318540,1
529,0.475000,0.687500,0.833333,-0.991025,-1.515945,1
530,0.625000,1.000000,1.458333,-0.922259,-1.870389,1
531,0.587500,1.687500,2.916667,-0.977782,-1.773916,1
532,0.550000,1.562500,2.916667,-0.978329,-1.693341,1
533,0.512500,1.250000,2.708333,-0.978851,-1.594111,1
534,0.812500,1.000000,0.625000,-0.409558,-2.230176,0
535,0.812500,1.812500,1.875000,-0.417375,-2.228797,0
536,0.475000,1.125000,1.875000,-0.318727,-2.337033,0
537,0.587500,1.562500,2.291667,-0.321860,-2.274258,0
538,0.925000,2.000000,0.000000,-0.181691,-2.687370,0
539,0.962500,2.000000,1.458333,-0.135881,-2.777459,0
540,0.962500,1.312500,0.833333,-0.122116,-2.778323,0
541,1.000000,1.812500,1.250000,-0.077105,-2.925501,0
542,0.850000,0.875000,0.000000,-0.307594,-2.365919,0
543,0.925000,1.000000,0.208333,-0.259014,-2.646767,0
544,0.737500,1.687500,1.666667,-0.276772,-2.629356,0
545,0.737500,1.812500,1.875000,-0.289719,-2.538530,0
546,0.662500,1.000000,1.250000,-0.770820,-1.937700,1
547,0.700000,1.687500,2.291667,-0.643725,-2.005051,1
548,0.362500,0.812500,1.458333,-0.560717,-2.077384,0
549,0.775000,1.125000,0.000000,-0.509518,-2.097564,0
550,0.775000,1.812500,2.083333,-0.496602,-2.103084,0
551,0.362500,0.687500,0.208333,-0.611011,-2.076333,1
552,0.737500,1.625000,2.083333,-0.574424,-2.076902,0
553,0.325000,0.875000,3.958333,-0.994220,-1.116973,1
554,0.400000,1.312500,3.958333,-0.993670,-1.318540,1
555,0.475000,1.687500,3.750000,-0.991013,-1.515945,1
556,0.625000,1.250000,2.083333,-0.920521,-1.870389,1
557,0.587500,1.500000,2.708333,-0.977595,-1.773916,1
558,0.550000,1.750000,3.125000,-0.978284,-1.693341,1
559,0.812500,0.875000,0.208333,-0.376881,-2.230176,0
560,0.925000,1.312500,0.000000,-0.393041,-2.130877,0
561,0.437500,0.937500,1.250000,-0.321316,-2.270601,0
562,0.812500,1.625000,0.000000,-0.321525,-2.243945,0
563,0.962500,1.187500,0.625000,-0.115168,-2.778323,0
564,1.000000,1.125000,0.416667,-0.072161,-2.925501,0
565,0.962500,1.062500,0.000000,-0.297148,-2.317823,0
566,0.925000,1.062500,0.416667,-0.189645,-2.646767,0
567,0.662500,1.500000,1.666667,-0.253780,-2.623839,0
568,0.812500,2.000000,1.666667,-0.212078,-2.628930,0
569,0.850000,1.062500,0.625000,-0.287816,-2.365919,0
570,0.887500,1.125000,0.625000,-0.274120,-2.507147,0
571,0.662500,0.937500,1.041667,-0.762696,-1.937700,1
572,0.775000,0.937500,0.625000,-0.492200,-2.103084,0
573,0.550000,0.687500,0.625000,-0.603412,-1.962502,1
574,0.737500,1.875000,2.291667,-0.556506,-2.076902,0
575,0.287500,0.812500,4.375000,-0.994165,-1.000454,1
576,0.400000,1.062500,3.333333,-0.993646,-1.318540,1
577,0.475000,1.500000,3.541667,-0.990982,-1.515945,1
578,0.625000,0.937500,1.250000,-0.899365,-1.870389,1
579,0.587500,1.000000,1.666667,-0.976877,-1.773916,1
580,0.550000,2.000000,3.333333,-0.978121,-1.693341,1
581,0.812500,1.062500,0.833333,-0.327048,-2.230176,0
582,0.812500,1.562500,1.666667,-0.372769,-2.228797,0
583,0.812500,1.750000,0.208333,-0.297269,-2.246187,0
584,0.962500,0.937500,0.000000,-0.106064,-2.778323,0
585,1.000000,1.750000,1.250000,-0.034366,-2.925501,0
586,0.962500,1.937500,0.833333,-0.068843,-2.794711,0
587,0.925000,1.812500,1.458333,-0.165534,-2.646767,0
588,0.587500,1.062500,0.625000,-0.244329,-2.601193,0
589,0.700000,1.500000,1.458333,-0.239706,-2.612818,0
590,0.887500,2.000000,0.208333,-0.251248,-2.529691,0
591,0.550000,1.187500,1.458333,-0.260975,-2.405378,0
592,0.887500,1.500000,1.250000,-0.253706,-2.507147,0
593,0.850000,1.875000,0.208333,-0.266365,-2.394851,0
594,0.662500,1.062500,1.458333,-0.734050,-1.937700,1
595,0.362500,1.250000,3.958333,-0.735447,-1.903373,1
596,0.775000,1.000000,0.833333,-0.475538,-2.103084,0
597,0.437500,1.500000,3.541667,-0.490758,-2.086089,0
598,0.737500,1.437500,1.875000,-0.544968,-2.076902,0
599,0.700000,1.937500,2.500000,-0.548257,-2.005051,0
600,0.400000,1.000000,3.125000,-0.993616,-1.318540,1
601,0.475000,1.250000,3.125000,-0.990979,-1.515945,1
602,0.625000,1.062500,1.666667,-0.883985,-1.870389,1
603,0.587500,1.937500,3.125000,-0.972019,-1.773916,1
604,0.550000,1.375000,2.708333,-0.977589,-1.693341,1
605,0.512500,1.500000,3.125000,-0.978023,-1.594111,1
606,0.400000,1.000000,2.083333,-0.334249,-2.180094,0
607,0.812500,1.375000,1.458333,-0.301045,-2.228797,0
608,0.775000,1.875000,0.625000,-0.347818,-2.120667,0
609,0.400000,0.875000,1.250000,-0.286003,-2.245648,0
610,0.962500,1.000000,0.208333,-0.095931,-2.778323,0
611,1.000000,0.937500,0.000000,-0.030889,-2.925501,0
612,0.925000,1.250000,0.833333,-0.149028,-2.646767,0
613,0.887500,1.875000,0.000000,-0.199039,-2.534972,0
614,0.737500,1.500000,1.250000,-0.235303,-2.457868,0
615,0.850000,1.750000,0.000000,-0.243330,-2.395703,0
616,0.887500,2.000000,1.666667,-0.233933,-2.507147,0
617,0.850000,1.250000,1.041667,-0.264804,-2.365919,0
618,0.662500,0.750000,0.208333,-0.703947,-1.937700,1
619,0.775000,1.562500,1.875000,-0.447415,-2.103084,0
620,0.362500,0.750000,0.833333,-0.488130,-2.077048,0
621,0.737500,1.187500,1.458333,-0.540996,-2.076902,0
622,0.325000,1.187500,5.000000,-0.993592,-1.116973,1
623,0.400000,1.437500,4.166667,-0.993371,-1.318540,1
624,0.475000,0.812500,1.666667,-0.990975,-1.515945,1
625,0.625000,1.687500,2.708333,-0.870360,-1.870389,1
626,0.587500,1.875000,3.125000,-0.876047,-1.774064,1
627,0.587500,1.062500,1.875000,-0.967390,-1.773916,1
628,0.550000,1.937500,3.333333,-0.977455,-1.693341,1
629,0.775000,1.625000,0.208333,-0.319871,-2.120804,0
630,0.775000,1.750000,0.416667,-0.312417,-2.120871,0
631,0.812500,1.250000,1.250000,-0.295900,-2.228797,0
632,0.962500,1.437500,1.041667,-0.071672,-2.778323,0
633,0.962500,1.937500,1.458333,-0.076180,-2.777459,0
634,1.000000,1.500000,1.041667,-0.030858,-2.925501,0
635,0.925000,1.562500,1.250000,-0.144570,-2.646767,0
636,0.550000,0.937500,0.208333,-0.230975,-2.402015,0
637,0.887500,1.687500,1.458333,-0.222244,-2.507147,0
638,0.812500,0.812500,0.000000,-0.255049,-2.230176,0
639,0.850000,1.375000,1.250000,-0.246223,-2.365919,0
640,0.662500,0.875000,0.833333,-0.680511,-1.937700,1
641,0.775000,0.875000,0.416667,-0.439156,-2.103084,0
642,0.700000,1.312500,1.875000,-0.460253,-2.005051,0
643,0.287500,0.875000,4.791667,-0.993584,-1.000454,1
644,0.400000,1.812500,4.583333,-0.992186,-1.318540,1
645,0.475000,0.625000,0.416667,-0.990914,-1.515945,1
646,0.625000,0.687500,0.000000,-0.861939,-1.870389,1
647,0.587500,1.625000,2.916667,-0.864407,-1.774064,1
648,0.587500,1.125000,2.083333,-0.913890,-1.773916,1
649,0.550000,1.687500,3.125000,-0.977443,-1.693341,1
650,0.625000,1.500000,1.875000,-0.262329,-2.179410,0
651,0.962500,1.062500,0.416667,-0.058736,-2.778323,0
652,1.000000,1.000000,0.208333,-0.024981,-2.925501,0
653,0.925000,1.375000,1.041667,-0.123364,-2.646767,0
654,0.887500,1.937500,0.000000,-0.133907,-2.551265,0
655,0.887500,1.312500,1.041667,-0.153879,-2.507147,0
656,0.812500,1.625000,1.041667,-0.154007,-2.459733,0
657,0.850000,1.937500,0.208333,-0.173805,-2.400093,0
658,0.812500,1.750000,1.875000,-0.246622,-2.228797,0
659,0.850000,1.750000,1.666667,-0.225284,-2.365919,0
660,0.812500,1.937500,0.416667,-0.230932,-2.256572,0
661,0.662500,1.500000,2.291667,-0.674741,-1.937700,1
662,0.737500,0.750000,0.000000,-0.400884,-2.076902,0
663,0.362500,0.875000,1.875000,-0.417869,-2.063886,0
664,0.775000,1.062500,1.041667,-0.391530,-2.103084,0
665,0.700000,1.500000,0.416667,-0.426561,-2.009314,0
666,0.287500,0.687500,3.541667,-0.992687,-1.000454,1
667,0.287500,0.875000,4.375000,-0.993154,-1.000367,1
668,0.325000,0.750000,3.333333,-0.992160,-1.116973,1
669,0.400000,1.250000,3.750000,-0.991765,-1.318540,1
670,0.475000,1.875000,3.958333,-0.990905,-1.515945,1
671,0.625000,1.500000,2.500000,-0.857622,-1.870389,1
672,0.550000,1.500000,2.916667,-0.977331,-1.693341,1
673,0.775000,1.937500,0.625000,-0.253237,-2.120861,0
674,0.962500,1.625000,1.250000,-0.055826,-2.777459,0
675,1.000000,1.187500,0.625000,-0.024028,-2.925501,0
676,0.925000,1.125000,0.625000,-0.103346,-2.646767,0
677,0.887500,0.937500,0.208333,-0.121185,-2.508795,0
678,0.850000,1.625000,0.833333,-0.120646,-2.539792,0
679,0.887500,1.187500,0.833333,-0.136527,-2.507147,0
680,0.850000,1.812500,0.000000,-0.147174,-2.401837,0
681,0.737500,1.125000,0.000000,-0.166224,-2.377594,0
682,0.775000,1.562500,0.000000,-0.238652,-2.120945,0
683,0.850000,1.125000,0.833333,-0.177604,-2.365919,0
684,0.812500,1.812500,0.208333,-0.189244,-2.262877,0
685,0.812500,1.125000,1.041667,-0.207528,-2.228797,0
686,0.775000,1.812500,0.416667,-0.215026,-2.121698,0
687,0.662500,1.687500,2.500000,-0.636807,-1.937700,1
688,0.737500,0.937500,0.833333,-0.392750,-2.076902,0
689,0.475000,1.500000,3.125000,-0.416093,-2.021946,0
690,0.775000,1.250000,1.458333,-0.389182,-2.103084,0
691,0.325000,0.687500,2.916667,-0.991802,-1.116973,1
692,0.400000,1.625000,4.375000,-0.991725,-1.318540,1
693,0.475000,1.000000,2.500000,-0.990899,-1.515945,1
694,0.625000,0.750000,0.416667,-0.849576,-1.870389,1
695,0.512500,1.375000,2.916667,-0.976909,-1.594111,1
696,0.550000,1.875000,3.333333,-0.976222,-1.693341,1
697,0.962500,1.875000,1.458333,-0.038356,-2.777459,0
698,1.000000,1.312500,0.833333,-0.021632,-2.925501,0
699,0.925000,1.750000,1.458333,-0.079682,-2.646767,0
700,0.887500,2.000000,0.000000,-0.093383,-2.563010,0
701,0.887500,1.000000,0.416667,-0.103788,-2.508795,0
702,0.887500,1.937500,1.666667,-0.134672,-2.507147,0
703,0.775000,1.437500,0.833333,-0.172247,-2.274494,0
704,0.850000,1.500000,1.458333,-0.156988,-2.365919,0
705,0.812500,1.687500,0.000000,-0.189110,-2.261370,0
706,0.775000,1.687500,0.208333,-0.206141,-2.121698,0
707,0.362500,1.062500,3.125000,-0.594094,-1.900959,0
708,0.662500,1.125000,1.666667,-0.592765,-1.937700,0
709,0.362500,0.937500,2.291667,-0.403364,-2.009519,0
710,0.737500,1.000000,1.041667,-0.374010,-2.076902,0
711,0.775000,1.375000,1.666667,-0.366805,-2.103084,0
712,0.737500,1.500000,0.208333,-0.385735,-2.066624,0
713,0.362500,0.500000,0.416667,-0.991345,-1.219978,1
714,0.475000,1.062500,2.708333,-0.990892,-1.515945,1
715,0.625000,0.875000,1.041667,-0.836323,-1.870389,1
716,0.587500,1.312500,2.500000,-0.843688,-1.774064,1
717,0.512500,1.687500,3.333333,-0.976575,-1.594111,1
718,0.325000,0.687500,1.250000,-0.973402,-1.685221,1
719,0.550000,1.625000,3.125000,-0.967410,-1.693341,1
720,0.962500,1.250000,0.833333,-0.032927,-2.777459,0
721,1.000000,1.687500,1.250000,-0.013215,-2.925501,0
722,0.925000,1.500000,1.250000,-0.054249,-2.646767,0
723,0.962500,1.812500,0.625000,-0.054959,-2.530109,0
724,0.887500,0.875000,0.000000,-0.100204,-2.508795,0
725,0.887500,1.625000,1.458333,-0.101702,-2.507147,0
726,0.850000,2.000000,0.208333,-0.120094,-2.406449,0
727,0.887500,2.000000,1.250000,-0.117695,-2.449351,0
728,0.812500,2.000000,0.416667,-0.159744,-2.268000,0
729,0.775000,1.187500,0.000000,-0.134426,-2.269826,0
730,0.850000,1.875000,1.250000,-0.132399,-2.279047,0
731,0.812500,1.500000,1.666667,-0.179931,-2.228797,0
732,0.775000,2.000000,0.625000,-0.187054,-2.123365,0
733,0.662500,1.937500,2.708333,-0.591601,-1.937700,0
734,0.700000,1.187500,1.666667,-0.392560,-2.005051,0
735,0.775000,0.812500,0.208333,-0.325495,-2.103084,0
736,0.737500,1.812500,2.291667,-0.356283,-2.076902,0
737,0.887500,1.687500,1.041667,-0.373517,-2.034515,0
738,0.700000,1.875000,1.041667,-0.382592,-2.005712,0
739,0.287500,0.750000,3.958333,-0.991169,-1.000454,1
740,0.475000,0.937500,2.291667,-0.990874,-1.515945,1
741,0.625000,1.125000,1.875000,-0.773982,-1.870389,1
742,0.625000,1.937500,2.916667,-0.814521,-1.869809,1
743,0.587500,1.437500,2.708333,-0.827799,-1.774064,1
744,0.512500,1.937500,3.541667,-0.975507,-1.594111,1
745,0.325000,0.750000,1.875000,-0.957914,-1.685221,1
746,0.325000,0.875000,2.916667,-0.963139,-1.646446,1
747,0.550000,1.312500,2.708333,-0.952766,-1.693341,1
748,0.962500,1.125000,0.625000,-0.024716,-2.777459,0
749,1.000000,1.062500,0.416667,-0.012340,-2.925501,0
750,0.925000,0.937500,0.208333,-0.047044,-2.646767,0
751,0.962500,1.687500,0.416667,-0.051672,-2.530081,0
752,0.887500,1.437500,1.250000,-0.100607,-2.507147,0
753,0.850000,1.687500,1.666667,-0.107289,-2.365919,0
754,0.812500,1.750000,0.000000,-0.110204,-2.273144,0
755,0.812500,1.875000,0.208333,-0.120703,-2.272343,0
756,0.812500,1.687500,1.875000,-0.124242,-2.228797,0
757,0.775000,1.750000,0.208333,-0.132280,-2.130800,0
758,0.775000,1.875000,0.416667,-0.148738,-2.128253,0
759,0.737500,1.437500,1.041667,-0.183795,-2.107776,0
760,0.662500,0.812500,0.625000,-0.518748,-1.937700,0
761,0.700000,1.625000,2.291667,-0.391451,-2.005051,0
762,0.550000,1.437500,2.291667,-0.320677,-2.077797,0
763,0.775000,1.750000,2.083333,-0.304346,-2.103084,0
764,0.737500,0.875000,0.625000,-0.345721,-2.076902,0
765,0.400000,1.125000,2.708333,-0.353788,-2.062740,0
766,0.737500,1.875000,0.833333,-0.353528,-2.067606,0
767,0.475000,1.625000,3.750000,-0.990823,-1.515945,1
768,0.625000,0.812500,0.833333,-0.689370,-1.870389,1
769,0.587500,0.812500,1.041667,-0.821733,-1.773916,1
770,0.587500,1.187500,2.291667,-0.772419,-1.774064,1
771,0.512500,1.562500,3.125000,-0.971553,-1.594111,1
772,0.325000,0.625000,0.416667,-0.955715,-1.685221,1
773,0.550000,1.437500,2.916667,-0.936686,-1.693341,1
774,0.962500,1.375000,1.041667,-0.021690,-2.777459,0
775,1.000000,1.437500,1.041667,-0.008681,-2.925501,0
776,0.925000,0.875000,0.000000,-0.040991,-2.646767,0
777,0.850000,1.875000,0.000000,-0.096666,-2.414180,0
778,0.887500,1.875000,1.666667,-0.069155,-2.507147,0
779,0.850000,2.000000,1.875000,-0.098654,-2.365919,0
780,0.812500,1.312500,1.458333,-0.113562,-2.228797,0
781,0.775000,1.625000,0.000000,-0.143401,-2.128253,0
782,0.662500,1.312500,2.083333,-0.450480,-1.937700,0
783,0.700000,1.437500,2.083333,-0.378472,-2.005051,0
784,0.775000,1.125000,1.250000,-0.258736,-2.103084,0
785,0.737500,1.562500,2.083333,-0.323104,-2.076902,0
786,0.700000,1.625000,0.625000,-0.344616,-2.005149,0
787,0.475000,1.125000,2.916667,-0.990818,-1.515945,1
788,0.625000,1.312500,2.291667,-0.656489,-1.869809,1
789,0.587500,1.812500,3.125000,-0.716851,-1.774064,1
790,0.325000,0.937500,3.333333,-0.970967,-1.592613,1
791,0.512500,1.562500,3.333333,-0.970169,-1.594111,1
792,0.550000,1.812500,3.333333,-0.891230,-1.693341,1
793,0.962500,1.562500,1.250000,-0.020469,-2.777459,0
794,1.000000,1.625000,1.250000,-0.004318,-2.925501,0
795,1.000000,2.000000,1.458333,-0.008675,-2.923355,0
796,0.925000,1.187500,0.833333,-0.037293,-2.646767,0
797,0.887500,1.062500,0.625000,-0.066783,-2.507147,0
798,0.850000,1.937500,0.000000,-0.066950,-2.427897,0
799,0.850000,1.312500,1.250000,-0.082616,-2.365919,0
800,0.850000,1.375000,0.208333,-0.091113,-2.357639,0
801,0.812500,2.000000,2.083333,-0.111646,-2.228797,0
802,0.662500,1.875000,2.708333,-0.392167,-1.937700,0
803,0.512500,1.562500,2.916667,-0.368685,-1.991347,0
804,0.662500,1.750000,1.041667,-0.369860,-1.943419,0
805,0.700000,1.875000,2.500000,-0.358333,-2.005051,0
806,0.775000,1.500000,1.875000,-0.225489,-2.103084,0
807,0.737500,2.000000,2.083333,-0.249383,-2.100025,0
808,0.737500,1.062500,1.250000,-0.294519,-2.076902,0
809,0.737500,1.625000,0.416667,-0.320870,-2.068338,0
810,0.737500,1.750000,0.625000,-0.315142,-2.068670,0
811,1.000000,1.812500,0.833333,-0.323056,-2.053161,0
812,0.475000,0.875000,2.083333,-0.990758,-1.515945,1
813,0.625000,1.625000,2.708333,-0.650532,-1.869809,1
814,0.362500,0.562500,0.000000,-0.688675,-1.696455,1
815,0.587500,0.687500,0.416667,-0.664095,-1.774064,1
816,0.512500,0.812500,1.458333,-0.953275,-1.594111,1
817,0.475000,1.250000,2.916667,-0.964697,-1.516088,1
818,0.550000,1.187500,2.500000,-0.868979,-1.693341,1
819,0.512500,1.812500,3.333333,-0.878271,-1.595233,1
820,0.962500,1.812500,1.458333,-0.017193,-2.777459,0
821,1.000000,1.250000,0.833333,-0.004281,-2.925501,0
822,0.925000,1.312500,1.041667,-0.035756,-2.646767,0
823,0.887500,1.250000,1.041667,-0.042774,-2.507147,0
824,0.850000,2.000000,0.000000,-0.047671,-2.438645,0
825,0.850000,1.187500,1.041667,-0.076546,-2.365919,0
826,0.887500,1.437500,0.208333,-0.079551,-2.360214,0
827,0.812500,1.937500,0.208333,-0.081331,-2.277278,0
828,0.925000,2.000000,1.041667,-0.080425,-2.355120,0
829,0.812500,0.937500,0.625000,-0.095440,-2.228797,0
830,0.775000,1.937500,0.416667,-0.102258,-2.140172,0
831,0.662500,1.187500,1.875000,-0.382616,-1.937700,0
832,0.662500,1.437500,0.416667,-0.360807,-1.942857,0
833,0.437500,1.187500,2.500000,-0.340536,-1.963922,0
834,0.700000,1.750000,0.833333,-0.337534,-2.004250,0
835,0.775000,0.750000,0.000000,-0.171272,-2.103084,0
836,0.550000,1.250000,1.666667,-0.244120,-2.088338,0
837,0.700000,1.437500,1.250000,-0.191101,-2.095418,0
838,0.737500,1.250000,1.666667,-0.284880,-2.076902,0
839,0.737500,1.437500,0.000000,-0.313236,-2.067976,0
840,0.700000,1.437500,0.208333,-0.322086,-2.005149,0
841,0.362500,0.687500,2.291667,-0.990592,-1.219978,1
842,0.325000,1.250000,5.000000,-0.990700,-1.116973,1
843,0.475000,1.312500,3.333333,-0.988833,-1.515945,1
844,0.437500,1.625000,3.958333,-0.989018,-1.407646,1
845,0.625000,1.875000,2.916667,-0.640041,-1.869809,1
846,0.587500,1.562500,2.916667,-0.644836,-1.774064,1
847,0.512500,1.750000,3.541667,-0.938642,-1.594111,1
848,0.550000,1.562500,3.125000,-0.801169,-1.693341,1
