Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Critical adapted distance,Velocity at critical distance,Critical
1501,0.810186,1.552890,1.142196,-0.697460,-4.200898,1
1502,0.873477,0.972808,0.036438,-0.785458,-3.263945,1
1503,0.910440,0.971856,0.058688,-0.977635,-2.877035,1
1504,0.880476,0.972808,0.036438,-0.806353,-3.169667,1
1505,0.871925,0.972808,0.036438,-0.756020,-3.347820,1
1506,0.905940,0.968610,0.036438,-0.948538,-2.965001,1
1507,0.342397,0.737093,2.864755,-0.999912,-1.159913,1
1508,0.926756,1.322368,0.010706,-0.635766,-4.697528,1
1509,0.905940,0.972808,0.036438,-0.930919,-2.972098,1
1510,0.805188,1.548563,1.150284,-0.719405,-4.143663,1
1511,0.802428,1.322261,1.191457,-0.994931,-2.189080,1
1512,0.807355,1.552890,1.151429,-0.715178,-4.152492,1
1513,0.396604,1.265494,3.890748,-0.996853,-1.305418,1
1514,0.734723,0.949150,0.772615,-0.991604,-2.766288,1
1515,0.910440,0.972350,0.058688,-0.975211,-2.877035,1
1516,0.905940,0.968637,0.036438,-0.948386,-2.965001,1
1517,0.926728,0.972846,0.036438,-0.990135,-2.777889,1
1518,0.395196,1.265494,3.874967,-0.998985,-1.299599,1
1519,0.342415,0.736802,2.901119,-0.999792,-1.159958,1
1520,0.342397,0.737103,2.864755,-0.999915,-1.159913,1
1521,0.926756,1.322285,0.010706,-0.636641,-4.697528,1
1522,0.926756,1.322285,0.010725,-0.636641,-4.697528,1
1523,0.926756,0.972808,0.036438,-0.990182,-2.777889,1
1524,0.926383,0.972808,0.036438,-0.984360,-2.777898,1
1525,0.734708,0.950494,0.782150,-0.991918,-2.766288,1
1526,0.343542,0.736866,2.936876,-0.999895,-1.161534,1
1527,0.926383,0.972808,0.036595,-0.984360,-2.777898,1
1528,0.396604,1.267824,3.890748,-0.997813,-1.305418,1
1529,0.393828,1.257019,3.933335,-0.999849,-1.294806,1
1530,0.805188,1.548068,1.150284,-0.723731,-4.143663,1
1531,0.807382,1.552594,1.151207,-0.720364,-4.152385,1
1532,0.866699,0.972808,0.036438,-0.731830,-3.352109,1
1533,0.395887,1.269815,3.915370,-0.999695,-1.302627,1
1534,0.873645,0.972808,0.036438,-0.787874,-3.263944,1
1535,0.734708,0.950494,0.782111,-0.991918,-2.766288,1
1536,0.905940,0.972808,0.025435,-0.934213,-3.060080,1
1537,0.807553,1.552947,1.150284,-0.719730,-4.152590,1
